"songplay_id","start_time","user_id","level","song_id","artist_id","session_id","location","user_agent","created_at","updated_at"
995,"2018-11-07 14:26:15.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
996,"2018-11-07 14:29:37.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
997,"2018-11-07 14:29:47.796",29,"free",NULL,NULL,295,"Atlanta-Sandy Springs-Roswell, GA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
998,"2018-11-07 14:30:35.796",84,"free",NULL,NULL,277,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
999,"2018-11-07 14:34:37.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1000,"2018-11-07 14:35:56.796",29,"free",NULL,NULL,295,"Atlanta-Sandy Springs-Roswell, GA","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1001,"2018-11-07 14:39:06.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1002,"2018-11-07 14:42:44.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1003,"2018-11-07 14:46:21.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1004,"2018-11-07 14:50:17.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1005,"2018-11-07 14:53:45.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1006,"2018-11-07 14:57:07.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1007,"2018-11-07 15:00:28.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1008,"2018-11-07 15:16:17.796",2,"free",NULL,NULL,323,"Plymouth, IN","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1009,"2018-11-07 15:36:58.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1010,"2018-11-07 15:38:00.796",26,"free",NULL,NULL,346,"San Jose-Sunnyvale-Santa Clara, CA","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1011,"2018-11-07 15:41:10.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1012,"2018-11-07 15:44:19.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1013,"2018-11-07 15:48:13.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1014,"2018-11-07 15:52:14.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1015,"2018-11-07 15:56:48.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1016,"2018-11-07 16:01:01.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1017,"2018-11-07 16:04:54.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1018,"2018-11-07 16:08:34.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1019,"2018-11-07 16:13:54.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1020,"2018-11-07 16:19:17.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1021,"2018-11-07 16:23:33.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1022,"2018-11-07 16:27:56.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1023,"2018-11-07 16:32:06.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1024,"2018-11-07 16:36:22.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1025,"2018-11-07 16:38:33.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1026,"2018-11-07 16:42:03.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1027,"2018-11-07 16:45:34.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1028,"2018-11-07 16:49:58.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1029,"2018-11-07 16:53:24.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1030,"2018-11-07 16:57:05.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1031,"2018-11-07 17:02:53.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1032,"2018-11-07 17:05:16.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1033,"2018-11-07 17:05:37.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1034,"2018-11-07 17:10:39.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1035,"2018-11-07 17:13:21.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1036,"2018-11-07 17:21:07.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1037,"2018-11-07 17:24:07.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1038,"2018-11-07 17:27:12.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1039,"2018-11-07 17:34:25.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1040,"2018-11-07 17:37:19.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1041,"2018-11-07 17:41:04.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1042,"2018-11-07 17:43:59.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1043,"2018-11-07 17:49:16.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1044,"2018-11-07 17:53:20.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1045,"2018-11-07 17:57:09.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1046,"2018-11-07 18:00:52.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1047,"2018-11-07 18:06:52.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1048,"2018-11-07 18:11:11.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1049,"2018-11-07 18:15:15.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1050,"2018-11-07 18:21:06.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1051,"2018-11-07 18:25:25.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1052,"2018-11-07 18:29:34.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1053,"2018-11-07 18:34:32.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1054,"2018-11-07 18:36:44.796",33,"free",NULL,NULL,314,"Eugene, OR","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1055,"2018-11-07 18:37:05.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1056,"2018-11-07 18:39:56.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1057,"2018-11-07 18:41:45.796",33,"free",NULL,NULL,314,"Eugene, OR","""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1058,"2018-11-07 18:42:46.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1059,"2018-11-07 18:46:17.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1060,"2018-11-07 18:49:26.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1061,"2018-11-07 18:53:50.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1062,"2018-11-07 18:57:59.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1063,"2018-11-07 19:07:22.796",52,"free",NULL,NULL,299,"Houston-The Woodlands-Sugar Land, TX","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1064,"2018-11-07 19:21:19.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1065,"2018-11-07 19:25:25.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1066,"2018-11-07 19:28:42.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1067,"2018-11-07 19:32:32.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1068,"2018-11-07 19:36:45.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1069,"2018-11-07 19:40:25.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1070,"2018-11-07 19:44:33.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
1071,"2018-11-07 19:48:31.796",15,"paid",NULL,NULL,221,"Chicago-Naperville-Elgin, IL-IN-WI","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""","2025-10-21 15:35:09.242703","2025-10-21 15:35:09.242703"
